Product Name,Sales,Profit
Avery Binding System Hidden Tab Executive Style Index Sets,11.467875,2.091625
Acco Translucent Poly Ring Binders,11.466,2.0358
Avery 52,11.439,5.24595
Newell 317,11.423999999999998,1.8816000000000002
"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",11.376999999999999,3.8901999999999997
Fellowes Black Plastic Comb Bindings,11.361777777777778,-0.49062222222222235
"ACCOHIDE 3-Ring Binder, Blue, 1""",11.309846153846154,3.9012615384615383
Pressboard Hanging Data Binders for Unburst Sheets,11.2668,-1.0135200000000002
"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",11.218,0.6951999999999999
Acco Hot Clips Clips to Go,11.186,4.249583333333334
GBC Standard Plastic Binding Systems Combs,11.151,-0.5841000000000003
Avery 49,11.136000000000001,5.2608
Avery 517,11.07,4.713975
"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",11.036000000000001,2.3851999999999998
Crayola Colored Pencils,10.97309090909091,2.9818181818181815
Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),10.956000000000001,5.0298
Cardinal Holdit Business Card Pockets,10.956,2.8635
Newell 348,10.933333333333332,1.6181333333333334
Disposable Triple-Filter Dust Bags,10.925,2.8405
Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,10.89,0.65175
Avery Non-Stick Binders,10.8658,2.17765
Rogers Handheld Barrel Pencil Sharpener,10.803428571428572,2.2311428571428573
Prestige Round Ring Binders,10.716,2.2572
Avery 492,10.7136,4.4928
Acco Side-Punched Conventional Columnar Pads,10.41,-1.951875
Newell 350,10.386666666666667,2.624
Newell 35,10.350222222222222,2.5875555555555554
"#10 Gummed Flap White Envelopes, 100/Box",10.325,4.19195
"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",10.325,4.749499999999999
Avery Durable Slant Ring Binders,10.296000000000001,-4.752000000000001
Ibico Presentation Index for Binding Systems,10.291142857142857,2.1548857142857143
"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",10.266666666666666,4.517333333333333
Colored Envelopes,10.1844,3.8080800000000004
"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",10.16,3.8777333333333335
Avery Hi-Liter Fluorescent Desk Style Markers,10.139999999999999,3.7518000000000002
Cardinal Poly Pocket Divider Pockets for Ring Binders,10.08,3.15
Avery Durable Slant Ring Binders With Label Holder,10.078444444444445,1.3840444444444446
"Avery Durable Slant Ring Binders, No Labels",9.95,1.5124000000000002
Newell 327,9.945,2.68515
Sterling Rubber Bands by Alliance,9.891,-1.884
Nu-Dell EZ-Mount Plastic Wall Frames,9.85,0.3939999999999999
Xerox 218,9.8496,4.45824
Newell 342,9.84,2.8536
GBC Plasticlear Binding Covers,9.84,-9.7744
"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",9.799999999999999,2.7439999999999998
Convenience Packs of Business Envelopes,9.774,4.018199999999999
Eldon Image Series Black Desk Accessories,9.770399999999999,3.4113599999999997
Avery Poly Binder Pockets,9.7555,1.8437000000000001
Acco Expandable Hanging Binders,9.7295,0.2552000000000001
Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,9.6096,4.48448
PNY Rapid USB Car Charger - Black,9.588,-2.0774
Cardinal Hold-It CD Pocket,9.576,-3.1122
Binder Posts,9.566666666666666,1.3010666666666666
"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",9.533999999999999,3.91575
Avery 511,9.445333333333332,4.1066666666666665
Newell 313,9.402666666666667,1.4213333333333333
Avery 494,9.395999999999999,3.9932999999999996
Eldon Pizzaz Desk Accessories,9.366,3.4341999999999997
Stackable Trays,9.328000000000001,2.4464
Avery 520,9.324000000000002,4.41
Newell 343,9.324,1.9656
Xerox 1972,9.2928,3.4848
Avery 484,9.216,3.3408
Letter or Legal Size Expandable Poly String Tie Envelopes,9.177,3.7506
Unpadded Memo Slips,9.154,4.179
Loose Memo Sheets,9.125,4.28875
Eldon 100 Class Desk Accessories,9.099,-1.2132
Prang Drawing Pencil Set,9.098181818181818,2.4615636363636364
Hoover Commercial Lightweight Upright Vacuum,9.048,-1.2528000000000001
"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",9.03,2.6917999999999997
Tuff Stuff Recycled Round Ring Binders,8.943777777777777,2.661711111111111
Plastic Stacking Crates & Casters,8.928,0.6696
Newell 339,8.896,2.0386666666666664
Acme Kleen Earth Office Shears,8.8464,2.23488
Avery File Folder Labels,8.728615384615384,3.7572923076923077
Recycled Pressboard Report Cover with Reinforced Top Hinge,8.721,1.7199749999999998
Stockwell Push Pins,8.72,2.51245
Avery 474,8.704,3.808
"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",8.664,3.5568000000000004
Economy #2 Pencils,8.645,2.2477
Newell 335,8.64,2.5056
"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",8.551583333333333,-0.9901833333333334
Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,8.530666666666667,0.6093333333333332
"Crayola Anti Dust Chalk, 12/Pack",8.528,3.5229999999999997
Avery 488,8.505,3.8639999999999994
"Eldon Spacemaker Box, Quick-Snap Lid, Clear",8.461333333333334,1.5475333333333332
"""While you Were Out"" Message Book, One Form per Page",8.409333333333334,3.462666666666667
"Super Bands, 12/Pack",8.370000000000001,-0.651
Insertable Tab Post Binder Dividers,8.32075,-4.962375
Avery 501,8.3025,2.924325
Translucent Push Pins by OIC,8.184,1.947
Avery Fluorescent Highlighter Four-Color Set,8.183,1.169
"Acco Banker's Clasps, 5 3/4""-Long",8.1792,3.6
American Pencil,8.155,2.36495
Avery 509,8.091000000000001,3.5104499999999996
"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",8.088000000000001,3.3699999999999997
4009 Highlighters,8.04,2.7336
Revere Boxed Rubber Bands by Revere,8.001,-0.9513000000000001
Xerox 1989,7.968,2.6892
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",7.953375,-1.7383125000000001
Newell 333,7.885090909090908,1.713490909090909
Newell 32,7.872,1.9968000000000001
Advantus Push Pins,7.848,2.886942857142857
"Dixon Ticonderoga Maple Cedar Pencil, #2",7.777333333333334,1.6373333333333335
"Quartet Alpha White Chalk, 12/Pack",7.734999999999999,3.0498
Avery Hi-Liter Pen Style Six-Color Fluorescent Set,7.7,3.157
Newell 311,7.67975,1.629875
Acme Value Line Scissors,7.664999999999999,2.044
Wirebound Voice Message Log Book,7.616,2.4752
Newell 344,7.5986666666666665,1.4270666666666667
Economy Binders,7.488,2.4492
DIXON Oriole Pencils,7.481999999999999,1.4362000000000001
Sanford Pocket Accent Highlighters,7.466666666666666,3.2106666666666666
Faber Castell Col-Erase Pencils,7.4328,2.8166400000000005
"Alliance Big Bands Rubber Bands, 12/Pack",7.425,0.0
Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,7.395,3.1668
Color-Coded Legal Exhibit Labels,7.365,3.60885
Pencil and Crayon Sharpener,7.3365,0.9417
Ideal Clamps,7.336499999999999,3.1079625
Avery Durable Binders,7.271999999999999,1.152
Avery 510,7.25,2.7000000000000006
"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",7.224285714285714,0.2334000000000001
Regeneration Desk Collection,7.1808000000000005,3.0412799999999995
Grip Seal Envelopes,7.072,2.3868
Newell 323,7.056,1.2544000000000002
Acme Serrated Blade Letter Opener,6.996,-0.8744999999999999
Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,6.93,1.1483999999999999
"Ampad Evidence Wirebond Steno Books, 6"" x 9""",6.867,2.8231
"Eldon Regeneration Recycled Desk Accessories, Smoke",6.7512,1.7817599999999998
Alliance Rubber Bands,6.720000000000001,0.26880000000000004
Angle-D Ring Binders,6.564,-0.3281999999999999
Avery Binder Labels,6.51575,2.47015
"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",6.485142857142857,2.0785714285714287
Xerox 20,6.48,3.1104
Newell 307,6.430666666666667,1.1890666666666667
Zipper Ring Binder Pockets,6.288,0.9024
Newell 346,6.2208,1.72224
Poly String Tie Envelopes,6.194181818181818,2.7539999999999996
Avery Round Ring Poly Binders,6.153333333333332,2.049533333333333
Newell 326,6.101333333333333,1.3112
12 Colored Short Pencils,6.066666666666666,1.0053333333333334
Acco Hanging Data Binders,5.9871428571428575,1.1756571428571427
Wilson Jones Custom Binder Spines & Labels,5.906285714285715,-2.8132571428571427
Avery 502,5.88,2.058
"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",5.88,1.9152000000000002
Avery 482,5.78,2.7166
UniKeep View Case Binders,5.7702,-1.09536
Avery 5,5.76,2.8224
Self-Adhesive Ring Binder Labels,5.72,0.5896000000000001
Avery 479,5.5680000000000005,2.2794
Newell 310,5.531428571428571,1.0685714285714287
Accohide Poly Flexible Ring Binders,5.46975,-2.4777500000000003
Wilson Jones Suede Grain Vinyl Binders,5.467333333333333,1.6865333333333334
Peel & Stick Add-On Corner Pockets,5.430857142857143,0.6171428571428572
Nontoxic Chalk,5.368,2.2792000000000003
Maxell CD-R Discs,5.253333333333333,1.2345333333333333
Newell 337,5.248,0.5904
Binder Clips by OIC,5.158857142857143,2.1904
Bagged Rubber Bands,5.1408000000000005,0.06048
Newell 322,5.096,1.1102
Letter Slitter,5.04,0.1512
Colored Push Pins,4.9956000000000005,1.5204
Round Ring Binders,4.992,-0.1525333333333334
Prang Dustless Chalk Sticks,4.872,2.352
BIC Brite Liner Grip Highlighters,4.8544,1.7876
Acco Suede Grain Vinyl Round Ring Binder,4.8302499999999995,-0.6115999999999999
Kleencut Forged Office Shears by Acme United Corporation,4.784,1.1440000000000001
SANFORD Liquid Accent Tank-Style Highlighters,4.733333333333333,1.4673333333333334
Design Ebony Sketching Pencil,4.540666666666667,0.7691333333333333
Avery Hidden Tab Dividers for Binding Systems,4.5125714285714285,-1.0046857142857144
"OIC #2 Pencils, Medium Soft",4.404571428571429,1.1629142857142856
"Brites Rubber Bands, 1 1/2 oz. Box",4.356000000000001,-0.17159999999999997
OIC Thumb-Tacks,4.332,1.7138
"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",4.305,-0.8199999999999998
Assorted Color Push Pins,4.29875,1.1154125000000001
Wilson Jones Easy Flow II Sheet Lifters,4.29,0.468
Newell 308,4.2,1.05
Stockwell Gold Paper Clips,4.048,1.702
"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",3.9,1.521
Maxell 4.7GB DVD-R 5/Pack,3.8015999999999996,1.47312
Storex Flexible Poly Binders with Double Pockets,3.608,-0.6688000000000001
Avery Reinforcements for Hole-Punch Pages,3.564,-2.017125
Insertable Tab Indexes For Data Binders,3.4979999999999998,-0.9667199999999999
"OIC Binder Clips, Mini, 1/4"" Capacity, Black",3.1247999999999996,1.41608
Acco Economy Flexible Poly Round Ring Binder,2.871,-1.4355
Computer Printout Index Tabs,2.7720000000000002,-0.504
Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,2.442,0.11099999999999997
Maxell 4.7GB DVD+R 5/Pack,2.3364000000000003,0.9207000000000001
Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624,-4.466
